processo_id,numero_processo,cliente_id,tipo,fase,status,advogado_responsavel,data_abertura,prazo_proximo,valor_causa,vara,observacoes
3736,7941836-76.2025.4.34.6543,1403,Civil,instrução,suspenso,Dr. Melo,24 de dezembro de 2022,2025-04-30,394183,1ª Vara Cível de Recife,
3737,7323234-16.2020.9.59.5035,1129,civil,arquivado,em recurso,Dr. Barros,18/06/2023,2026-09-09,R$ 436.057,15ª Vara Trabalhista de Recife,em negociação
3738,8382607-83.2020.6.26.3936,1269,Civil,acordo extrajudicial,acordo,Dr. Barros,2 de junho de 2022,09/05/2025,62499.00,6ª Vara Criminal de Recife,em negociação
3739,9573194-21.2022.1.35.8352,123,civil,sentença,encerrado,Dr. Barros,27/03/25,2025-05-21,309197,13ª Vara Criminal de Recife,urgente
3740,7948577-74.2025.1.60.7583,45,Civil,execução,encerrado,Dr. Melo,11/07/24,2026-12-28,70762.00,3ª Vara Cível de Recife,urgente
3741,4952151-27.2023.3.38.8762,420,Trabalhista,audiência,ativo,dr. melo,28/06/2020,19/03/2026,217562.00,15ª Vara Trabalhista de Recife,urgente
3742,2016341-89.2023.7.48.2724,1170,cível,instrução,Encerrado,Dra. Fontes,5 de abril de 2021,,R$ 373.262,7ª Vara Criminal de Recife,
3743,1676369-34.2022.3.47.6087,938,Trabalhista,acordo extrajudicial,em recurso,Dr. Barros,14/05/23,16/02/25,243546,5ª Vara Trabalhista de Recife,
3744,2480014-80.2024.2.29.9847,467,trabalhista,inicial,ativo,Dr. Melo,28/06/2025,2026-11-07,171371.00,14ª Vara Cível de Recife,aguardando documentos
3745,5733649-38.2020.2.35.3379,681,Civil,execução,ATIVO,Dr. Barros,2023-02-19,26/04/2025,R$ 321.309,12ª Vara Criminal de Recife,
3746,3675188-38.2025.9.53.3305,244,TRABALHISTA,audiência,active,Dr. Barros,2022-11-09,16 de janeiro de 2026,R$ 263.631,4ª Vara Trabalhista de Recife,urgente
3747,9953454-93.2020.2.52.5723,266,cível,execução,suspended,Dr. Barros,13 de dezembro de 2021,22/07/2025,377867,4ª Vara Trabalhista de Recife,
3748,3260101-88.2022.8.37.9169,365,Civil,acordo extrajudicial,ativo,Dra. Fontes,26/09/2025,19/06/26,R$ 347.570,17ª Vara Criminal de Recife,aguardando documentos
3749,9822459-92.2024.8.17.6403,786,trabalhista,instrução,ativo,Dra Fontes,14/10/25,30/11/2025,481821.00,14ª Vara Cível de Recife,
3750,8749473-21.2020.4.12.9144,1105,cível,audiência,active,Dr. Melo,10/05/2025,2026-03-22,R$ 99.388,3ª Vara Criminal de Recife,urgente
3751,1024421-54.2022.9.20.2563,549,cível,instrução,em recurso,Dr. Melo,2021-01-15,2025-02-21,352555.00,2ª Vara Trabalhista de Recife,cliente não responde
3752,8717678-27.2025.5.11.4526,777,Trabalhista,audiência,Encerrado,DRA. CAVALCANTE,25/07/25,22/07/26,74478.00,20ª Vara Cível de Recife,
3753,5518767-82.2023.4.96.9873,829,trabalhista,sentença,ativo,Dr. Barros,12 de fevereiro de 2024,23/03/2026,,19ª Vara Criminal de Recife,aguardando documentos
3754,6836135-90.2022.9.37.5643,724,Civil,audiência,active,dr. melo,13 de novembro de 2021,15/05/25,,20ª Vara Criminal de Recife,
3755,7979033-26.2021.6.18.1084,290,Civil,sentença,ativo,DRA. CAVALCANTE,6 de julho de 2025,24/12/2025,R$ 315.512,8ª Vara Cível de Recife,em negociação
3756,6992158-64.2024.5.43.7750,968,cível,execução,suspended,Dra. Cavalcante,12/09/20,2026-11-15,270978.00,13ª Vara Criminal de Recife,cliente não responde
3757,7633905-83.2022.9.95.2309,506,Civil,arquivado,Ativo,Dr. Melo,2024-10-23,12/03/26,430628.00,15ª Vara Cível de Recife,
3758,7082985-88.2022.2.94.6058,1286,civil,sentença,closed,Dra. Fontes,2024-12-22,2026-11-24,,11ª Vara Trabalhista de Recife,aguardando documentos
3759,2869625-86.2025.7.14.5837,380,Trabalhista,execução,encerrado,Dr. Barros,2023-02-27,06/02/26,R$ 409.821,6ª Vara Cível de Recife,
3760,9885734-21.2023.9.74.3450,417,civil,inicial,ativo,dr. melo,12/12/2021,19/05/2026,,20ª Vara Cível de Recife,
3761,5159882-37.2022.9.71.7550,877,Trabalhista,inicial,acordo,Dr. Barros,5 de dezembro de 2025,2026-11-05,R$ 358.869,5ª Vara Trabalhista de Recife,
3762,7274275-74.2020.1.22.9780,944,Civil,recurso,Ativo,Dr. Barros,2022-01-02,2026-05-21,R$ 25.968,1ª Vara Criminal de Recife,
3763,7941836-76.2025.4.34.6543,696,Trabalhista,instrução,encerrado,Dra. Cavalcante,07/07/2024,,R$ 202.537,14ª Vara Trabalhista de Recife,aguardando documentos
3764,3588109-63.2023.1.26.4223,361,trabalhista,instrução,ativo,Dra Fontes,2025-09-21,11/07/25,470424,4ª Vara Trabalhista de Recife,
3765,6075721-43.2020.9.85.8738,1133,civil,audiência,suspenso,DRA. CAVALCANTE,2024-08-02,02/11/2026,74831.00,9ª Vara Criminal de Recife,em negociação
3766,5451988-41.2020.2.82.4041,627,TRABALHISTA,audiência,closed,Dra. Cavalcante,20/03/2023,12 de julho de 2025,R$ 19.229,11ª Vara Cível de Recife,
3767,4131852-60.2020.1.89.9739,1156,Trabalhista,sentença,em recurso,Dra Fontes,2024-08-15,13/01/2026,307629.00,6ª Vara Cível de Recife,
3768,2824928-33.2020.1.90.6467,664,TRABALHISTA,audiência,em recurso,dr. melo,11/10/25,,,5ª Vara Cível de Recife,cliente não responde
3769,3679963-72.2020.9.29.7859,836,cível,instrução,em recurso,Dr. Melo,9 de maio de 2023,03/07/2025,76727,8ª Vara Trabalhista de Recife,cliente não responde
3770,4874996-38.2022.9.94.8154,348,civil,arquivado,closed,DRA. CAVALCANTE,24 de fevereiro de 2025,2026-12-12,,11ª Vara Cível de Recife,
3771,2660213-63.2022.6.50.8366,965,Civil,recurso,ativo,DRA. CAVALCANTE,21 de abril de 2023,07/09/25,,3ª Vara Trabalhista de Recife,
3772,1438459-62.2020.7.78.3410,564,Civil,execução,Ativo,Dra Fontes,29 de janeiro de 2020,2025-09-18,R$ 28.432,19ª Vara Cível de Recife,aguardando documentos
3773,4433355-55.2023.8.48.9346,1178,Civil,arquivado,active,Dra. Cavalcante,01/02/2024,25/07/25,446856.00,4ª Vara Criminal de Recife,
3774,5217157-98.2020.2.64.4094,1493,cível,audiência,appeal,Dr. Melo,11 de junho de 2022,23/04/25,R$ 424.426,1ª Vara Trabalhista de Recife,
3775,4452862-76.2021.3.27.3238,1462,Civil,instrução,suspenso,DRA. CAVALCANTE,28/05/2025,30/08/26,R$ 171.724,11ª Vara Cível de Recife,
3776,1933296-95.2024.5.69.8317,1218,civil,inicial,ativo,Dra. Cavalcante,15 de março de 2024,2025-05-09,149648,12ª Vara Trabalhista de Recife,urgente
3777,3750497-13.2024.6.65.9009,1465,Trabalhista,arquivado,settlement,Dra. Fontes,2 de maio de 2022,04/07/25,367115,15ª Vara Trabalhista de Recife,aguardando documentos
3778,8183950-10.2021.5.84.9388,255,Trabalhista,sentença,encerrado,Dra. Fontes,2021-05-30,12 de janeiro de 2026,,10ª Vara Criminal de Recife,em negociação
3779,1615190-23.2022.2.42.6238,1014,TRABALHISTA,sentença,ativo,dr. melo,6 de abril de 2024,18/04/26,411180.00,4ª Vara Criminal de Recife,
3780,6953559-38.2025.7.42.9212,526,trabalhista,instrução,suspended,Dr. Melo,30/03/2026,26 de outubro de 2026,,8ª Vara Criminal de Recife,
3781,7724543-49.2023.9.44.7412,403,TRABALHISTA,sentença,closed,Dr. Melo,11 de outubro de 2022,2026-05-18,R$ 485.397,19ª Vara Criminal de Recife,urgente
3782,4140100-24.2024.4.63.7178,251,cível,inicial,ativo,Dra Fontes,2020-03-11,14/04/26,R$ 379.810,5ª Vara Cível de Recife,aguardando documentos
3783,2461262-96.2021.6.48.1315,633,trabalhista,recurso,ativo,Dr. Barros,10/11/2020,2025-10-02,369089.00,17ª Vara Cível de Recife,
3784,7979033-26.2021.6.18.1084,255,Civil,sentença,active,Dr. Melo,05/08/23,23/07/2026,447481,14ª Vara Criminal de Recife,aguardando documentos
3785,2019436-32.2020.6.16.9856,1234,Trabalhista,recurso,ATIVO,DRA. CAVALCANTE,15/06/2024,10/02/26,R$ 174.243,17ª Vara Criminal de Recife,em negociação
3786,4460247-99.2024.9.97.4840,1121,cível,execução,Ativo,DRA. CAVALCANTE,23/12/22,30/08/25,R$ 273.752,2ª Vara Trabalhista de Recife,cliente não responde
3787,4721085-96.2020.6.92.9645,1091,civil,audiência,closed,dr. melo,2021-12-21,14 de dezembro de 2026,321810.00,9ª Vara Cível de Recife,urgente
3788,5747786-52.2023.7.30.3750,438,civil,sentença,acordo,dr. melo,01/01/23,29/11/2025,466283,8ª Vara Criminal de Recife,cliente não responde
3789,2292432-35.2025.5.83.7063,1044,civil,sentença,em recurso,DRA. CAVALCANTE,19/02/23,04/09/25,R$ 480.172,15ª Vara Trabalhista de Recife,
3790,3724721-44.2021.9.75.5553,896,cível,audiência,appeal,DRA. CAVALCANTE,2024-04-11,,,10ª Vara Cível de Recife,cliente não responde
3791,8539686-69.2023.4.36.2235,1123,cível,acordo extrajudicial,encerrado,Dra Fontes,2021-10-27,18 de dezembro de 2025,,9ª Vara Criminal de Recife,aguardando documentos
3792,3922248-27.2025.1.42.4047,1127,Civil,audiência,suspenso,DRA. CAVALCANTE,19 de julho de 2022,2026-03-31,R$ 25.357,20ª Vara Trabalhista de Recife,
3793,1742202-63.2023.6.68.9372,13,civil,acordo extrajudicial,encerrado,Dra Fontes,2020-10-09,05/04/25,R$ 376.435,15ª Vara Criminal de Recife,cliente não responde
3794,7539718-58.2020.2.52.9800,741,trabalhista,audiência,Encerrado,DRA. CAVALCANTE,17/01/2021,2025-11-13,,20ª Vara Criminal de Recife,urgente
3795,8368372-34.2020.6.43.9691,1038,Trabalhista,instrução,em recurso,Dra. Cavalcante,2021-09-08,05/04/2025,418288.00,17ª Vara Criminal de Recife,cliente não responde
3796,3778380-86.2023.9.32.5849,742,civil,recurso,suspenso,Dr. Barros,2023-10-24,07/11/26,145964.00,3ª Vara Trabalhista de Recife,em negociação
3797,2110878-87.2023.8.83.8978,361,TRABALHISTA,execução,active,dr. melo,30/05/2025,2026-11-03,348586.00,16ª Vara Cível de Recife,
3798,1628717-84.2025.8.67.8313,475,Civil,sentença,ativo,Dra. Cavalcante,20 de setembro de 2025,09/01/25,R$ 187.000,18ª Vara Trabalhista de Recife,
3799,8323566-47.2021.3.26.4644,216,cível,instrução,ativo,Dra Fontes,24/06/2024,2 de abril de 2026,143917.00,17ª Vara Trabalhista de Recife,cliente não responde
3800,3541821-31.2021.8.96.1927,812,cível,execução,suspended,Dra Fontes,28/10/2022,18/09/2026,66339.00,6ª Vara Criminal de Recife,urgente
3801,7820540-78.2023.1.75.4823,1323,civil,instrução,appeal,Dr. Melo,2024-01-09,11/01/25,103443.00,9ª Vara Criminal de Recife,
3802,2016341-89.2023.7.48.2724,998,TRABALHISTA,arquivado,Ativo,dr. melo,30 de junho de 2025,24/01/26,,13ª Vara Trabalhista de Recife,
3803,4085001-92.2022.6.76.8938,900,TRABALHISTA,instrução,active,Dra. Fontes,04/10/2025,10/11/25,R$ 42.545,19ª Vara Criminal de Recife,
3804,7323234-16.2020.9.59.5035,185,TRABALHISTA,execução,Encerrado,dr. melo,08/05/22,2025-04-02,R$ 174.030,1ª Vara Trabalhista de Recife,aguardando documentos
3805,4092125-65.2025.3.26.9073,1137,Trabalhista,recurso,em recurso,Dra. Cavalcante,2023-09-30,24/05/25,366873.00,3ª Vara Criminal de Recife,urgente
3806,2837371-36.2022.7.88.5428,119,Civil,recurso,suspenso,Dra. Fontes,2024-10-14,18 de agosto de 2026,315642.00,5ª Vara Cível de Recife,aguardando documentos
3807,9168044-67.2022.1.26.3054,808,cível,audiência,ATIVO,Dr. Barros,14/09/20,16/10/2025,R$ 304.189,7ª Vara Criminal de Recife,
3808,2675642-32.2022.8.65.5499,20,cível,instrução,Ativo,Dra. Cavalcante,11/07/23,26/02/2026,R$ 235.149,6ª Vara Trabalhista de Recife,
3809,5035093-45.2021.1.27.3097,170,Civil,arquivado,suspenso,Dra. Fontes,26/12/25,10/03/26,108927.00,12ª Vara Criminal de Recife,
3810,8368255-39.2020.9.60.4414,1422,Trabalhista,acordo extrajudicial,suspenso,Dr. Melo,12/05/2025,,445709,14ª Vara Cível de Recife,
3811,7848147-32.2021.6.58.3528,769,cível,instrução,ativo,dr. melo,28 de outubro de 2022,09/12/26,R$ 32.445,2ª Vara Criminal de Recife,urgente
3812,5217157-98.2020.2.64.4094,1439,civil,instrução,ATIVO,Dr. Barros,22 de junho de 2021,,,16ª Vara Cível de Recife,cliente não responde
3813,8168450-48.2020.2.65.4570,65,cível,acordo extrajudicial,settlement,Dr. Melo,19/02/2026,01/07/25,,14ª Vara Criminal de Recife,
3814,1098476-20.2021.1.47.3336,358,cível,arquivado,ATIVO,Dra. Fontes,2024-04-15,03/06/25,R$ 405.936,10ª Vara Criminal de Recife,urgente
3815,5284129-51.2020.3.32.5205,136,TRABALHISTA,audiência,closed,dr. melo,20 de julho de 2022,29 de março de 2026,,10ª Vara Trabalhista de Recife,
3816,3724721-44.2021.9.75.5553,181,Civil,acordo extrajudicial,suspended,dr. melo,2024-03-15,19/07/2026,,6ª Vara Trabalhista de Recife,
3817,5451988-41.2020.2.82.4041,1281,cível,inicial,encerrado,Dra. Cavalcante,26/08/21,21/05/26,R$ 378.742,1ª Vara Cível de Recife,em negociação
3818,2895065-46.2022.7.67.1438,885,Trabalhista,recurso,encerrado,Dr. Barros,21 de fevereiro de 2026,10/04/2026,,16ª Vara Cível de Recife,
3819,8936104-83.2022.1.39.7934,1079,cível,execução,appeal,Dr. Barros,2026-03-07,30 de abril de 2026,411586.00,19ª Vara Trabalhista de Recife,urgente
3820,2753004-76.2021.8.83.9874,1005,Trabalhista,sentença,ativo,Dr. Melo,24/01/2023,11/05/25,,14ª Vara Trabalhista de Recife,
3821,4460247-99.2024.9.97.4840,166,Civil,inicial,encerrado,Dr. Melo,2021-04-17,2025-01-25,R$ 366.648,6ª Vara Criminal de Recife,
3822,6075721-43.2020.9.85.8738,1329,Trabalhista,execução,ativo,Dra. Cavalcante,2024-10-13,8 de dezembro de 2026,37285.00,17ª Vara Trabalhista de Recife,em negociação
3823,7786207-82.2024.2.92.5696,174,Trabalhista,instrução,appeal,Dr. Barros,2023-02-20,2025-12-17,273547,18ª Vara Trabalhista de Recife,
3824,7419280-60.2021.1.40.9417,293,civil,inicial,suspended,Dra Fontes,01/12/23,19 de fevereiro de 2025,246567.00,16ª Vara Criminal de Recife,cliente não responde
3825,5755257-93.2020.8.44.2882,556,trabalhista,execução,encerrado,Dr. Barros,2021-06-07,19 de junho de 2026,R$ 197.598,14ª Vara Criminal de Recife,em negociação
3826,3306375-34.2024.9.48.9154,849,cível,instrução,ativo,Dr. Melo,24 de agosto de 2024,15 de dezembro de 2026,375140,13ª Vara Cível de Recife,
3827,1621418-87.2020.9.55.9337,178,TRABALHISTA,instrução,acordo,Dra. Cavalcante,6 de janeiro de 2024,11/02/26,,8ª Vara Criminal de Recife,em negociação
3828,7222167-30.2022.8.44.7452,662,Civil,audiência,settlement,Dra Fontes,25 de dezembro de 2023,2026-06-13,R$ 488.734,16ª Vara Cível de Recife,aguardando documentos
3829,9086174-80.2025.1.81.3292,685,civil,acordo extrajudicial,Ativo,Dr. Barros,16/06/25,,290978,14ª Vara Trabalhista de Recife,cliente não responde
3830,5422047-80.2024.8.62.4364,1420,trabalhista,arquivado,active,DRA. CAVALCANTE,28 de novembro de 2024,29/04/2025,34179,7ª Vara Trabalhista de Recife,
3831,8905709-90.2020.9.55.2471,1422,Civil,arquivado,suspended,Dra. Fontes,2021-04-15,27/06/2026,68805,2ª Vara Criminal de Recife,em negociação
3832,7633905-83.2022.9.95.2309,72,civil,instrução,suspended,Dr. Barros,17/03/2026,10/09/2026,,8ª Vara Trabalhista de Recife,
3833,1628717-84.2025.8.67.8313,1113,Trabalhista,execução,encerrado,Dr. Barros,06/07/20,2025-02-02,131762.00,2ª Vara Criminal de Recife,em negociação
3834,5747786-52.2023.7.30.3750,1179,civil,inicial,encerrado,Dra. Fontes,30/01/26,20/10/2026,R$ 304.797,3ª Vara Trabalhista de Recife,
3835,3510061-32.2020.9.13.4424,266,Civil,audiência,ativo,dr. melo,2021-04-08,20/04/2025,38234.00,7ª Vara Trabalhista de Recife,
3836,9835331-11.2022.6.15.8602,1036,Civil,arquivado,encerrado,Dr. Barros,14/06/24,19/05/26,,12ª Vara Criminal de Recife,
3837,5217157-98.2020.2.64.4094,1360,cível,acordo extrajudicial,Ativo,Dra Fontes,19/11/24,29 de agosto de 2025,,5ª Vara Cível de Recife,
3838,5058333-37.2021.3.98.8848,184,Civil,arquivado,ativo,Dra. Fontes,2025-05-30,13 de agosto de 2025,77601.00,16ª Vara Cível de Recife,cliente não responde
3839,1966014-66.2022.7.82.2137,1129,civil,inicial,encerrado,Dra Fontes,4 de setembro de 2021,14 de janeiro de 2026,449413.00,16ª Vara Cível de Recife,
3840,5901155-82.2023.2.89.7717,140,TRABALHISTA,audiência,acordo,dr. melo,17/07/23,24/03/25,R$ 414.245,15ª Vara Criminal de Recife,aguardando documentos
3841,2231929-89.2024.6.41.5461,252,Civil,audiência,acordo,Dra Fontes,3 de março de 2023,04/04/2026,R$ 419.833,16ª Vara Trabalhista de Recife,
3842,1557680-16.2021.4.16.4031,803,cível,sentença,ativo,Dra Fontes,17/10/2025,31/12/2026,R$ 413.912,1ª Vara Trabalhista de Recife,
3843,4299848-20.2023.2.47.7396,130,Trabalhista,inicial,Encerrado,Dra Fontes,08/01/23,,R$ 92.146,2ª Vara Criminal de Recife,em negociação
3844,5492622-29.2021.9.92.7737,891,civil,execução,ativo,Dr. Barros,2 de julho de 2020,28 de setembro de 2025,,7ª Vara Criminal de Recife,
3845,1101935-78.2023.5.88.5299,418,civil,acordo extrajudicial,em recurso,Dra. Fontes,2024-02-13,14/04/2026,235911,4ª Vara Cível de Recife,cliente não responde
3846,9425559-65.2022.6.99.1309,1302,trabalhista,audiência,encerrado,Dra Fontes,07/10/2023,14/03/26,,4ª Vara Cível de Recife,aguardando documentos
3847,8607512-63.2021.6.82.1039,661,trabalhista,inicial,acordo,dr. melo,23/08/2023,06/11/2026,175068,17ª Vara Cível de Recife,em negociação
3848,4952151-27.2023.3.38.8762,1433,cível,acordo extrajudicial,Encerrado,Dra Fontes,03/09/2021,1 de julho de 2026,231484.00,1ª Vara Criminal de Recife,
3849,3724721-44.2021.9.75.5553,434,cível,audiência,ATIVO,Dra. Fontes,30/06/2021,04/03/2025,231993.00,19ª Vara Criminal de Recife,cliente não responde
3850,4065326-72.2025.8.58.5304,828,trabalhista,arquivado,appeal,Dra. Cavalcante,16/05/2024,2025-12-22,472361,3ª Vara Cível de Recife,
3851,3724721-44.2021.9.75.5553,86,TRABALHISTA,audiência,ativo,Dra. Cavalcante,13/08/2025,2026-05-01,161989,18ª Vara Criminal de Recife,
3852,3168718-77.2025.2.92.8027,572,trabalhista,execução,suspended,Dr. Barros,05/03/25,02/11/26,R$ 53.998,10ª Vara Criminal de Recife,em negociação
3853,1633270-27.2024.2.52.7034,727,Trabalhista,instrução,ativo,Dra. Cavalcante,04/08/2024,16/09/2026,,4ª Vara Criminal de Recife,cliente não responde
3854,4961530-22.2021.4.22.6290,480,Trabalhista,audiência,settlement,Dra Fontes,2021-08-18,24/11/2026,9128,10ª Vara Cível de Recife,aguardando documentos
3855,7136189-41.2024.2.60.1768,1020,TRABALHISTA,instrução,settlement,Dra. Cavalcante,02/10/2024,2025-11-01,253378.00,19ª Vara Cível de Recife,urgente
3856,7136189-41.2024.2.60.1768,1268,Trabalhista,inicial,encerrado,Dra. Fontes,2022-11-28,23/10/26,R$ 32.667,4ª Vara Trabalhista de Recife,urgente
3857,9822459-92.2024.8.17.6403,1018,civil,instrução,em recurso,Dr. Melo,20/07/24,27/01/2026,44145,7ª Vara Cível de Recife,aguardando documentos
3858,8588997-88.2020.6.29.5987,858,Civil,recurso,ativo,Dr. Barros,13 de novembro de 2020,13/08/26,R$ 433.669,5ª Vara Cível de Recife,aguardando documentos
3859,4460247-99.2024.9.97.4840,391,civil,audiência,ativo,Dr. Barros,2023-01-05,31/10/25,R$ 72.647,14ª Vara Cível de Recife,
3860,5638123-23.2024.7.30.5009,1283,trabalhista,audiência,ativo,dr. melo,26/04/26,17 de junho de 2025,R$ 451.470,5ª Vara Criminal de Recife,em negociação
3861,6445422-21.2020.5.39.8096,344,Trabalhista,execução,ativo,Dra Fontes,26 de novembro de 2025,12 de maio de 2026,480346.00,11ª Vara Trabalhista de Recife,
3862,9398629-61.2022.5.88.8253,1499,Trabalhista,execução,suspended,DRA. CAVALCANTE,2023-03-09,12 de março de 2025,497758,6ª Vara Trabalhista de Recife,
3863,4510407-23.2020.5.18.6055,527,TRABALHISTA,inicial,encerrado,Dra. Cavalcante,19/08/2020,20/11/25,,14ª Vara Criminal de Recife,
3864,4510407-23.2020.5.18.6055,940,trabalhista,acordo extrajudicial,closed,Dra. Cavalcante,2021-10-01,07/06/26,33617.00,2ª Vara Criminal de Recife,cliente não responde
3865,9076234-78.2023.3.90.2702,825,TRABALHISTA,sentença,settlement,Dr. Melo,29/11/2025,2026-11-28,,3ª Vara Trabalhista de Recife,em negociação
3866,8749473-21.2020.4.12.9144,1072,Civil,recurso,ativo,Dra. Fontes,23 de dezembro de 2025,28/11/2026,,11ª Vara Cível de Recife,
3867,7515318-25.2024.4.34.6280,864,Trabalhista,inicial,acordo,Dra. Fontes,2025-07-15,18 de fevereiro de 2025,R$ 484.886,15ª Vara Criminal de Recife,
3868,8936104-83.2022.1.39.7934,1091,cível,recurso,active,DRA. CAVALCANTE,17/05/2025,3 de abril de 2026,471735,2ª Vara Criminal de Recife,
3869,6096719-87.2023.1.41.6180,1462,TRABALHISTA,arquivado,em recurso,dr. melo,15/06/2020,,78195,17ª Vara Criminal de Recife,urgente
3870,7271178-97.2023.5.84.4243,1063,Trabalhista,audiência,active,DRA. CAVALCANTE,12/03/2020,07/06/26,305020.00,18ª Vara Cível de Recife,
3871,8306601-19.2020.3.50.7457,1499,Civil,sentença,em recurso,Dr. Melo,2024-10-04,8 de junho de 2025,,1ª Vara Criminal de Recife,cliente não responde
3872,4090182-95.2021.1.57.7189,917,TRABALHISTA,inicial,ativo,Dra. Cavalcante,19/12/2025,2025-04-20,463967,1ª Vara Cível de Recife,
3873,5159882-37.2022.9.71.7550,846,trabalhista,recurso,Encerrado,Dra. Cavalcante,2021-12-21,3 de maio de 2025,335989,5ª Vara Criminal de Recife,
